,ID,Customer_Join_Date,Year_Birth,Customer_Join_Age,Age_Group,Education,Income_Class,Marital_Status,Income,Kidhome,Teenhome,Childrenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,MntTotalPurchase,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumOfPurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp6,Accepted_Rate,NumDealsPurchases,Complain
1286,339,2012-11-23,1972,40,Adult,PhD,Middle,Married,57091,0,1,1,82,462,0,24,6,0,4,496,9,2,5,16,7,0,0,0,1,0,1,2,2,0
1287,2516,2013-06-08,1969,44,Adult,2n Cycle,Middle,Married,46831,1,1,2,84,22,2,10,6,4,34,78,1,2,2,5,4,0,0,0,0,0,0,0,2,0
1288,9010,2013-02-10,1972,41,Adult,Master,Upper,Married,83151,0,0,0,80,968,147,842,137,42,210,2346,5,7,10,22,2,1,0,1,0,1,1,4,1,0
1289,378,2012-12-30,1971,41,Adult,Graduation,Middle,Married,52531,0,0,0,68,283,112,151,51,72,125,794,7,2,10,19,6,0,0,0,0,0,0,0,2,0
1290,4808,2013-09-05,1956,57,Adult,Graduation,Lower,Married,15759,0,0,0,12,1,2,5,6,0,3,17,1,0,2,3,7,0,0,0,0,0,0,0,1,0
1291,5068,2013-07-31,1971,42,Adult,Graduation,Lower,Single,22804,1,0,1,75,14,1,7,2,1,1,26,2,0,2,4,9,0,0,0,0,0,0,0,1,0
1292,7628,2014-03-18,1973,41,Adult,2n Cycle,Middle,Married,43050,1,0,1,10,30,5,24,6,3,8,76,2,0,4,6,5,0,0,0,0,0,0,0,2,0
1293,7128,2013-12-07,1977,36,Adult,PhD,Middle,Single,42997,1,1,2,91,4,0,5,0,1,5,15,1,0,2,3,7,0,0,0,0,0,0,0,1,0
1294,2811,2014-04-12,1963,51,Adult,PhD,Middle,Single,48918,1,1,2,21,52,0,9,0,0,1,62,1,0,4,5,4,0,0,0,0,0,0,0,2,0
1295,3551,2014-03-29,1954,60,Adult,Master,Middle,Together,60033,0,1,1,28,62,1,57,19,11,48,198,2,1,5,8,2,0,0,0,0,0,0,0,2,0
1296,1663,2013-10-25,1978,35,Adult,PhD,Lower,Together,34043,1,0,1,97,20,2,14,3,0,10,49,2,0,2,4,9,0,0,0,0,0,0,0,1,0
1297,5543,2013-06-24,1966,47,Adult,Graduation,Middle,Together,57811,0,1,1,49,545,7,114,37,21,78,802,7,2,11,20,5,0,0,0,1,0,0,1,5,0
1298,1577,2014-02-19,1946,68,Old,Graduation,Upper,Married,78569,0,0,0,14,558,79,622,207,175,95,1736,4,6,4,14,1,0,0,0,0,1,1,2,1,0
1299,10641,2012-12-27,1978,34,Adult,Graduation,Lower,Single,7500,1,1,2,5,6,5,4,13,4,25,57,2,1,3,6,6,0,0,0,0,0,0,0,4,0
1301,6024,2013-03-04,1953,60,Old,Graduation,Upper,Together,94384,0,0,0,62,1111,24,790,160,45,172,2302,5,8,5,18,2,1,0,0,1,1,1,4,0,0
1302,1878,2014-02-18,1985,29,Adult,2n Cycle,Lower,Married,23148,0,0,0,83,4,6,8,6,3,10,37,2,0,3,5,7,0,0,0,0,0,0,0,1,0
1303,3099,2013-02-25,1970,43,Adult,Graduation,Middle,Divorced,44267,1,1,2,48,183,5,65,3,5,49,310,5,2,4,11,9,0,0,0,0,0,0,0,5,0
1304,6055,2012-11-01,1979,33,Adult,Graduation,Upper,Married,71626,0,0,0,94,546,72,376,94,145,72,1305,5,5,8,18,3,0,0,0,1,0,0,1,1,0
1305,5841,2013-06-28,1966,47,Adult,Graduation,Middle,Together,60894,0,1,1,61,606,7,155,10,0,54,832,10,3,8,21,7,0,0,0,0,0,0,0,5,0
1306,3972,2013-04-03,1976,37,Adult,Graduation,Middle,Together,50200,1,1,2,70,266,6,51,8,6,64,401,7,1,5,13,8,0,0,0,0,0,0,0,6,0
1307,4394,2014-05-23,1965,49,Adult,PhD,Upper,Married,81051,0,0,0,43,1142,29,249,38,29,14,1501,5,5,12,22,2,0,0,0,1,1,0,2,1,0
1308,5758,2014-01-14,1982,32,Adult,Graduation,Middle,Married,65169,0,0,0,23,1074,0,69,0,0,46,1189,10,4,13,27,6,1,1,1,0,1,1,5,1,0
1309,6658,2013-07-22,1972,41,Adult,Graduation,Middle,Together,59868,0,1,1,37,771,51,154,54,10,154,1194,11,2,12,25,6,0,0,0,0,0,0,0,7,0
1310,4603,2014-01-31,1960,54,Adult,PhD,Middle,Married,65695,0,1,1,50,371,32,189,0,58,6,656,5,4,10,19,4,0,0,0,0,0,0,0,2,0
1311,8427,2012-11-23,1956,56,Adult,Master,Middle,Single,64857,0,0,0,78,556,14,717,210,0,43,1540,7,5,10,22,4,0,0,0,0,0,0,0,1,0
1312,10260,2013-08-26,1965,48,Adult,Master,Middle,Together,45143,0,1,1,74,202,5,74,11,5,14,311,6,1,5,12,7,0,0,0,0,0,0,0,3,0
1313,7143,2013-11-06,1955,58,Adult,2n Cycle,Upper,Together,74805,0,1,1,14,209,162,209,41,162,37,820,4,7,10,21,2,0,0,0,0,0,0,0,5,0
1314,8789,2014-01-11,1989,25,Adult,2n Cycle,Middle,Married,59060,1,0,1,77,35,40,111,36,40,12,274,3,1,7,11,4,0,0,0,0,0,0,0,3,0
1315,6197,2013-04-20,1962,51,Adult,PhD,Lower,Single,27238,1,1,2,39,37,0,17,0,0,3,57,3,0,3,6,9,0,0,0,0,0,0,0,3,0
1316,4554,2013-10-01,1965,48,Adult,Graduation,Middle,Together,47009,0,1,1,89,171,45,73,59,10,90,448,3,2,8,13,4,0,0,0,0,0,0,0,4,0
1317,4937,2014-06-10,1973,41,Adult,2n Cycle,Middle,Married,46094,1,1,2,62,12,2,20,3,2,5,44,1,0,3,4,7,0,0,0,0,0,0,0,1,0
1318,1920,2013-07-29,1972,41,Adult,Graduation,Middle,Married,40321,1,1,2,59,44,4,21,6,0,27,102,3,0,3,6,7,0,0,0,0,0,0,0,2,0
1319,8749,2014-02-01,1984,30,Adult,Graduation,Middle,Together,37235,1,0,1,68,20,2,9,4,6,20,61,1,1,2,4,4,0,0,0,0,0,0,0,1,0
1320,1650,2013-04-22,1960,53,Adult,Master,Upper,Married,81843,0,0,0,13,779,86,537,34,69,138,1643,5,9,12,26,3,0,0,0,0,0,0,0,1,0
1321,10377,2013-06-06,1958,55,Adult,Master,Middle,Together,46692,0,1,1,37,170,6,97,24,12,88,397,6,1,5,12,6,0,0,0,0,0,0,0,3,0
1322,9206,2014-01-07,1968,46,Adult,Graduation,Upper,Together,77382,0,1,1,36,491,48,231,112,105,134,1121,5,7,12,24,1,0,0,0,0,1,0,1,2,0
1323,10971,2012-09-03,1977,35,Adult,Graduation,Middle,Single,37774,2,0,2,28,173,8,107,7,2,176,473,7,2,3,12,9,0,0,1,0,0,1,2,4,1
1324,6398,2014-03-29,1974,40,Adult,Basic,Lower,Married,18393,1,0,1,2,7,10,13,16,0,4,50,3,0,3,6,8,0,0,0,0,0,0,0,2,0
1325,9212,2013-02-14,1962,51,Adult,Master,Upper,Married,72828,0,1,1,17,1205,0,235,19,14,205,1678,6,3,13,22,7,0,0,0,0,0,0,0,6,0
1326,7937,2014-04-18,1982,32,Adult,Graduation,Lower,Married,24711,0,0,0,86,10,7,25,6,3,7,58,3,0,3,6,7,0,0,0,0,0,0,0,1,0
1327,839,2013-09-25,1975,38,Adult,PhD,Middle,Married,45503,1,0,1,54,97,4,44,6,1,18,170,3,1,4,8,5,0,0,0,0,0,0,0,1,0
1328,4246,2013-12-12,1982,31,Adult,Master,Lower,Single,6560,0,0,0,2,67,11,26,4,3,262,373,1,0,1,2,17,0,0,0,0,0,0,0,0,0
1329,158,2013-11-17,1945,68,Old,PhD,Upper,Together,71604,0,0,0,3,345,53,528,98,75,97,1196,8,3,5,16,4,0,0,1,0,0,1,2,1,0
1330,4832,2014-03-07,1979,35,Adult,Graduation,Lower,Married,27244,1,0,1,84,6,5,17,3,24,46,101,2,2,2,6,7,0,0,0,0,0,0,0,2,0
1331,5621,2012-12-12,1969,43,Adult,Graduation,Middle,Married,48752,1,1,2,8,73,57,100,71,15,0,316,6,1,5,12,9,0,0,0,0,0,1,1,5,0
1332,1945,2013-09-18,1962,51,Adult,Graduation,Upper,Married,71434,0,1,1,4,711,36,217,172,96,168,1400,7,4,7,18,4,1,0,0,1,0,0,2,3,0
1333,5147,2013-07-29,1948,65,Old,Graduation,Upper,Single,90842,0,0,0,57,774,70,118,182,187,93,1424,4,9,13,26,1,0,0,0,0,0,0,0,1,0
1334,2535,2012-08-18,1978,34,Adult,Master,Upper,Married,88097,1,0,1,24,163,0,480,0,126,75,844,6,5,8,19,9,1,0,0,1,1,1,4,1,0
1335,11039,2013-09-17,1975,38,Adult,Graduation,Middle,Married,51948,0,1,1,51,82,33,54,71,30,41,311,5,2,4,11,5,0,0,0,0,0,0,0,2,0
1336,9495,2013-05-08,1982,31,Adult,Graduation,Upper,Together,71853,0,0,0,29,358,108,413,141,97,32,1149,2,8,6,16,1,0,0,0,0,0,0,0,1,0
1337,9635,2014-04-20,1983,31,Adult,Master,Middle,Married,35876,0,0,0,13,66,2,40,4,3,14,129,3,1,3,7,6,0,0,0,0,0,0,0,1,0
1338,2173,2013-10-16,1952,61,Old,Graduation,Middle,Widow,40049,0,1,1,23,13,6,7,0,3,3,32,1,0,3,4,6,0,0,0,0,0,0,0,1,0
1339,942,2012-08-08,1982,30,Adult,Graduation,Middle,Single,39660,1,0,1,36,139,13,78,20,13,36,299,7,1,3,11,9,0,0,0,0,0,1,1,3,0
1340,9386,2014-05-29,1962,52,Adult,Graduation,Middle,Together,50127,0,1,1,88,274,0,21,4,6,15,320,5,1,6,12,6,0,0,0,1,0,0,1,1,0
1341,5510,2012-11-21,1977,35,Adult,Master,Middle,Married,43263,0,1,1,2,262,6,61,0,10,102,441,5,2,6,13,5,0,0,0,0,0,0,0,3,0
1342,873,2012-10-01,1949,63,Old,Master,Middle,Married,62845,1,1,2,3,1099,0,45,0,0,34,1178,3,4,10,17,8,0,0,0,1,0,1,2,11,0
1343,2253,2013-02-16,1990,23,Young,Graduation,Lower,Married,18929,0,0,0,15,32,0,8,23,4,18,85,1,0,4,5,6,0,0,0,0,0,0,0,1,0
1344,5181,2013-03-20,1982,31,Adult,Basic,Lower,Single,24367,1,0,1,58,2,4,2,0,11,5,24,1,0,2,3,9,0,0,0,0,0,0,0,1,0
1345,979,2013-02-20,1975,38,Adult,Graduation,Lower,Single,33249,1,0,1,11,6,10,21,19,14,42,112,2,1,3,6,6,0,0,0,0,0,0,0,2,0
1346,10390,2013-02-10,1959,54,Adult,2n Cycle,Lower,Married,26887,0,1,1,27,6,7,4,3,4,6,30,1,0,3,4,6,0,0,0,0,0,0,0,1,0
1347,4698,2013-06-20,1983,30,Adult,PhD,Middle,Married,50150,0,0,0,32,135,46,92,65,61,11,410,5,2,7,14,5,0,0,0,0,0,0,0,2,0
1348,7793,2013-08-31,1976,37,Adult,Graduation,Middle,Together,62061,0,1,1,12,641,7,84,0,30,38,800,10,4,7,21,6,0,0,0,1,0,0,1,3,0
1349,1745,2013-05-03,1962,51,Adult,PhD,Upper,Divorced,85696,0,0,0,88,714,76,395,116,0,12,1313,4,6,9,19,1,0,0,0,0,0,1,1,1,0
1350,10590,2013-03-30,1956,57,Adult,PhD,Upper,Together,76542,0,0,0,91,794,73,573,0,29,14,1483,4,8,10,22,2,0,0,0,0,0,0,0,1,0
1351,5080,2013-10-21,1993,20,Young,Graduation,Upper,Single,70515,0,0,0,12,420,0,452,182,64,140,1258,6,6,4,16,2,0,0,0,0,0,1,1,1,0
1352,8369,2012-11-08,1987,25,Adult,Graduation,Lower,Together,18227,1,0,1,21,1,2,7,4,3,11,28,0,1,2,3,8,0,0,0,0,0,0,0,1,0
1353,5232,2014-01-27,1965,49,Adult,Graduation,Upper,Married,69139,0,1,1,23,86,12,75,33,15,6,227,4,1,5,10,4,0,0,0,0,0,0,0,1,0
1354,2407,2012-11-09,1982,30,Adult,Graduation,Upper,Married,69109,0,0,0,10,823,25,459,124,29,95,1555,6,6,7,19,4,0,0,0,0,1,1,2,1,0
1355,3834,2013-03-17,1962,51,Adult,Graduation,Upper,Single,69627,0,1,1,35,231,161,215,171,30,53,861,8,2,11,21,5,0,0,0,0,0,0,0,2,0
1356,7912,2013-04-22,1978,35,Adult,Graduation,Middle,Married,38136,1,0,1,69,8,15,27,0,20,33,103,3,1,2,6,8,0,0,1,0,0,0,1,2,0
1357,7712,2014-04-28,1946,68,Old,PhD,Middle,Single,62159,0,0,0,68,182,17,259,77,70,29,634,6,2,10,18,4,0,0,0,0,0,0,0,1,0
1358,1065,2013-12-29,1963,50,Adult,Graduation,Upper,Single,80695,0,0,0,85,557,129,984,193,37,18,1918,5,8,5,18,2,0,0,0,0,0,0,0,1,0
1359,7275,2013-10-04,1971,42,Adult,Master,Lower,Single,33316,1,1,2,34,79,1,31,4,4,12,131,2,1,4,7,6,0,0,0,0,0,0,0,3,0
1360,1343,2012-09-26,1968,44,Adult,Graduation,Middle,Together,58554,1,1,2,55,368,24,68,38,0,88,586,8,2,6,16,7,0,0,0,0,0,0,0,6,0
1361,1384,2013-11-23,1992,21,Young,Basic,Lower,Married,17256,1,0,1,10,6,4,14,8,8,22,62,2,1,2,5,8,0,0,1,0,0,0,1,2,0
1362,9967,2013-05-30,1974,39,Adult,Graduation,Middle,Divorced,53034,1,1,2,30,160,15,196,15,11,50,447,6,1,7,14,8,0,0,0,0,0,0,0,8,0
1363,6181,2012-07-31,1950,62,Old,2n Cycle,Middle,Together,52203,0,0,0,36,488,21,238,56,108,28,939,8,7,11,26,6,0,0,0,0,0,0,0,1,0
1364,10507,2013-07-25,1977,36,Adult,2n Cycle,Middle,Divorced,59601,0,1,1,14,691,7,69,0,7,23,797,2,2,7,11,8,0,0,0,1,0,0,1,4,0
1365,2674,2012-09-04,1958,54,Adult,Master,Upper,Single,75154,0,1,1,79,543,10,205,160,143,82,1143,6,3,6,15,3,0,0,0,0,0,1,1,1,0
1366,2698,2013-11-07,1976,37,Adult,Graduation,Middle,Single,47025,0,1,1,52,254,7,108,20,0,26,415,6,3,5,14,6,0,0,0,0,0,0,0,3,0
1367,3231,2013-11-25,1973,40,Adult,Graduation,Middle,Married,37971,1,0,1,97,5,4,10,2,2,7,30,1,0,3,4,8,0,0,0,0,0,0,0,1,0
1368,4096,2013-12-26,1968,45,Adult,Master,Middle,Divorced,41335,1,0,1,24,112,19,21,16,14,5,187,4,1,4,9,7,0,0,0,0,0,0,0,3,0
1369,10476,2014-05-13,1958,56,Adult,Graduation,Middle,Married,67267,0,1,1,0,134,11,59,15,2,30,251,3,2,5,10,2,0,0,0,0,0,0,0,1,0
1370,5948,2014-04-29,1975,39,Adult,Graduation,Middle,Single,57338,0,1,1,96,143,6,52,11,8,17,237,4,1,5,10,5,0,0,0,0,0,0,0,2,0
1371,9140,2013-12-25,1960,53,Adult,2n Cycle,Middle,Together,50523,1,1,2,89,51,4,24,4,7,1,91,2,0,4,6,6,0,0,0,0,0,0,0,2,0
1372,10258,2013-05-06,1965,48,Adult,Master,Middle,Single,35791,2,1,3,94,27,0,5,0,0,3,35,1,0,3,4,8,0,0,0,0,0,0,0,2,0
1373,5675,2012-10-04,1960,52,Adult,PhD,Middle,Divorced,50611,0,1,1,98,459,0,24,6,0,4,493,4,5,7,16,6,0,0,0,1,0,0,1,6,0
1374,4743,2013-03-03,1969,44,Adult,PhD,Middle,Married,56242,0,1,1,72,689,8,167,11,8,88,971,8,4,11,23,6,0,0,0,0,0,0,0,5,0
1375,8805,2012-12-02,1960,52,Adult,Graduation,Middle,Single,48904,0,1,1,1,283,10,38,0,13,27,371,7,2,4,13,8,0,0,0,0,0,0,0,4,0
1376,1542,2013-12-30,1975,38,Adult,Graduation,Middle,Single,56243,1,2,3,26,347,0,35,4,3,7,396,4,2,8,14,5,0,0,0,0,0,0,0,6,0
1377,6770,2013-08-20,1985,28,Adult,Graduation,Lower,Married,21355,1,0,1,5,5,13,14,0,5,31,68,2,1,2,5,6,0,0,1,0,0,1,2,2,0
1378,8773,2013-06-25,1971,42,Adult,Master,Middle,Together,57420,0,1,1,22,280,0,18,0,0,24,322,5,1,6,12,7,0,0,0,1,0,0,1,3,0
1379,10475,2013-04-01,1970,43,Adult,Master,Middle,Together,51373,0,1,1,39,187,5,65,26,20,14,317,4,2,6,12,5,0,0,0,0,0,0,0,2,0
1380,10420,2014-05-05,1955,59,Adult,Master,Middle,Divorced,46390,0,1,1,56,95,14,64,2,9,38,222,4,2,3,9,7,0,0,0,0,0,0,0,1,0
1381,7514,2013-07-03,1956,57,Adult,2n Cycle,Middle,Together,54342,1,1,2,74,84,10,34,11,10,28,177,3,1,4,8,6,0,0,0,0,0,0,0,4,0
1382,2902,2012-09-03,1958,54,Adult,Graduation,Middle,Together,51373,1,1,2,87,19,4,12,2,2,6,45,1,0,3,4,5,0,0,0,0,0,0,0,1,0
1383,4345,2014-01-12,1964,50,Adult,2n Cycle,Middle,Single,51373,1,1,2,49,5,1,9,2,0,4,21,1,0,2,3,7,0,0,0,0,0,0,0,1,0
1384,793,2012-10-06,1973,39,Adult,Graduation,Lower,Married,20895,1,0,1,24,18,3,17,3,0,4,45,2,0,3,5,9,0,0,0,0,0,0,0,1,0
1385,10909,2014-01-15,1948,66,Old,Graduation,Upper,Married,92344,0,0,0,9,992,24,694,51,19,119,1899,5,10,5,20,1,0,0,1,0,1,0,2,0,0
1386,3769,2014-03-02,1972,42,Adult,PhD,Middle,Together,51373,1,0,1,17,25,1,13,0,0,3,42,1,0,3,4,7,0,0,0,0,0,0,0,1,0
1387,8702,2013-08-20,1976,37,Adult,2n Cycle,Lower,Together,26907,1,1,2,10,9,1,7,0,3,2,22,1,0,3,4,7,0,0,0,0,0,0,0,2,0
1388,4791,2012-12-16,1980,32,Adult,Graduation,Middle,Together,44964,1,1,2,35,19,1,17,2,0,2,41,1,0,3,4,8,0,0,0,0,0,0,0,1,0
1389,2963,2014-05-02,1979,35,Adult,Graduation,Upper,Together,75507,0,0,0,56,709,93,374,104,80,80,1440,8,6,6,20,3,0,0,0,0,0,0,0,1,0
1390,8216,2013-10-11,1972,41,Adult,Master,Middle,Married,53761,1,1,2,7,158,0,76,13,7,71,325,4,4,3,11,5,0,0,0,0,0,0,0,6,0
1391,8140,2013-10-03,1973,40,Adult,Graduation,Lower,Together,22682,1,0,1,51,10,14,29,4,2,36,95,2,1,4,7,4,0,0,0,0,0,0,0,3,0
1392,10146,2014-03-02,1972,42,Adult,PhD,Middle,Together,38887,1,0,1,17,25,1,13,0,0,3,42,1,0,3,4,7,0,0,0,0,0,0,0,1,0
1393,5289,2012-11-09,1975,37,Adult,2n Cycle,Middle,Single,41658,1,1,2,30,8,4,12,15,4,29,72,1,1,2,4,4,0,0,0,0,0,0,0,2,0
1394,2587,2014-05-15,1972,42,Adult,PhD,Lower,Married,29791,1,0,1,21,14,0,6,0,0,0,20,2,0,3,5,5,0,0,0,0,0,0,0,2,0
1395,4405,2013-07-30,1956,57,Adult,Master,Middle,Married,63915,0,2,2,2,622,7,115,30,0,15,789,6,3,12,21,5,0,0,0,0,0,0,0,2,0
1396,8663,2014-05-22,1974,40,Adult,Graduation,Middle,Divorced,39996,1,1,2,85,11,0,3,0,0,1,15,1,0,2,3,6,0,0,0,0,0,0,0,1,0
1397,2589,2014-02-07,1972,42,Adult,Graduation,Lower,Divorced,26759,1,0,1,65,25,3,16,8,5,2,59,2,1,3,6,6,0,0,0,0,0,0,0,2,0
1398,3421,2013-04-21,1968,45,Adult,Master,Middle,Divorced,63841,0,1,1,64,635,15,100,20,7,131,908,9,3,9,21,6,0,0,0,0,0,0,0,1,0
1399,10490,2012-12-10,1969,43,Adult,PhD,Middle,Married,51039,1,1,2,11,100,64,79,65,0,109,417,6,2,4,12,7,0,0,0,0,0,0,0,2,0
1400,4094,2012-08-25,1961,51,Adult,Graduation,Middle,Married,60544,1,1,2,92,201,2,43,3,5,35,289,5,1,5,11,6,0,0,0,0,0,0,0,4,0
1401,9958,2014-03-29,1972,42,Adult,Graduation,Middle,Married,65685,0,1,1,54,642,14,49,0,7,57,769,9,2,9,20,5,0,0,0,0,0,0,0,1,0
1402,2534,2014-04-21,1953,61,Old,Graduation,Middle,Married,37716,0,1,1,4,97,1,41,6,2,41,188,4,1,3,8,7,0,0,0,0,0,0,0,2,0
1403,4188,2012-08-13,1957,55,Adult,Graduation,Middle,Single,36864,0,1,1,53,204,5,39,17,0,89,354,5,2,4,11,8,0,0,0,0,0,1,1,3,0
1404,6613,2012-10-12,1970,42,Adult,Master,Middle,Married,44511,1,0,1,39,513,7,133,46,14,14,727,8,4,8,20,8,0,0,0,0,0,0,0,6,0
1405,10827,2012-08-07,1967,45,Adult,PhD,Middle,Married,36947,1,1,2,49,88,3,21,4,1,29,146,3,0,4,7,9,0,0,0,0,0,0,0,4,0
1406,5491,2013-04-11,1951,62,Old,Master,Middle,Together,47352,0,1,1,70,172,12,112,8,0,15,319,6,1,5,12,7,0,0,0,0,0,0,0,4,0
1407,8402,2013-12-17,1953,60,Old,Master,Middle,Married,67087,0,1,1,40,329,35,222,130,35,43,794,7,5,8,20,4,0,0,0,0,0,0,0,2,0
1408,8783,2012-09-08,1950,62,Old,Graduation,Middle,Married,57045,0,1,1,40,296,13,104,11,13,17,454,4,2,9,15,3,0,0,0,0,0,0,0,3,0
1409,10010,2012-09-06,1953,59,Old,PhD,Middle,Divorced,36957,1,1,2,43,100,2,16,2,1,31,152,3,2,2,7,9,0,0,0,0,0,1,1,4,0
1410,618,2012-09-28,1977,35,Adult,PhD,Upper,Married,69389,0,1,1,17,422,7,238,69,46,15,797,7,2,12,21,4,0,0,0,0,0,0,0,1,0
1411,9121,2013-05-20,1972,41,Adult,Graduation,Upper,Married,80134,1,0,1,40,1218,16,272,104,0,80,1690,5,3,6,14,6,1,0,0,1,1,1,4,2,0
1412,361,2014-02-18,1969,45,Adult,Master,Middle,Married,43142,1,1,2,84,5,1,7,2,1,4,20,1,0,2,3,7,0,0,0,0,0,0,0,1,0
1413,4310,2014-01-22,1944,70,Old,Graduation,Upper,Married,80589,0,0,0,25,507,93,520,242,40,26,1428,5,10,5,20,1,1,0,0,0,0,1,2,1,0
1414,2678,2013-02-13,1990,23,Young,Graduation,Lower,Single,34412,1,0,1,62,52,12,50,4,36,55,209,5,0,3,8,9,0,0,0,0,0,0,0,3,0
1415,6376,2013-06-10,1979,34,Adult,Graduation,Middle,Single,57537,1,0,1,83,191,56,139,51,8,100,545,4,3,8,15,4,0,0,0,0,0,0,0,4,0
1416,524,2013-01-16,1966,47,Adult,Basic,Lower,Together,22634,0,0,0,47,2,23,11,8,6,46,96,2,1,2,5,8,0,0,0,0,0,0,0,1,0
1417,10341,2014-02-23,1948,66,Old,Graduation,Middle,Together,51315,0,0,0,45,68,28,39,16,30,41,222,2,2,5,9,2,0,0,0,0,0,0,0,1,0
1418,5654,2014-03-16,1972,42,Adult,Graduation,Middle,Married,36026,2,1,3,34,20,4,10,6,4,17,61,2,0,3,5,6,0,0,0,0,0,0,0,2,0
1419,4098,2014-01-28,1973,41,Adult,Graduation,Lower,Married,24639,1,1,2,3,20,3,16,0,4,1,44,2,0,4,6,6,0,0,0,0,0,0,0,3,0
1420,5824,2014-04-11,1972,42,Adult,PhD,Lower,Together,34578,2,1,3,1,7,0,1,0,0,0,8,1,0,2,3,6,0,0,0,0,0,0,0,1,0
1421,7000,2013-10-13,1972,41,Adult,2n Cycle,Middle,Single,65704,0,0,0,18,279,172,74,38,8,246,817,2,10,10,22,1,0,0,0,0,0,0,0,1,0
1422,2561,2012-11-11,1966,46,Adult,Graduation,Middle,Single,63810,0,1,1,45,977,12,253,16,12,101,1371,4,3,12,19,8,0,0,0,1,0,0,1,4,0
1423,5229,2014-02-16,1969,45,Adult,PhD,Middle,Together,54132,0,1,1,81,30,1,8,0,0,3,42,1,0,3,4,7,0,0,0,0,0,0,0,1,0
1424,4086,2012-12-28,1959,53,Adult,Graduation,Lower,Married,18690,0,0,0,77,6,1,7,23,4,19,60,1,1,2,4,8,0,0,0,0,0,0,0,1,0
1425,2428,2013-05-04,1970,43,Adult,Graduation,Lower,Married,28164,1,0,1,23,3,18,26,11,8,12,78,2,0,4,6,7,0,0,0,0,0,0,0,3,0
1426,8254,2013-04-13,1974,39,Adult,PhD,Lower,Married,34596,1,0,1,48,14,0,2,0,0,7,23,1,0,2,3,8,0,0,0,0,0,0,0,1,0
1427,2836,2013-09-16,1972,41,Adult,PhD,Middle,Married,43269,1,0,1,61,10,1,7,0,0,1,19,1,0,2,3,8,0,0,0,0,0,0,0,1,0
1428,8418,2014-03-30,1958,56,Adult,2n Cycle,Middle,Single,38741,1,1,2,60,7,10,17,8,6,13,61,2,0,3,5,7,0,0,0,0,0,0,0,2,0
1429,1362,2013-03-04,1972,41,Adult,Graduation,Lower,Single,31907,0,0,0,75,33,87,64,175,16,74,449,6,1,6,13,7,0,0,0,0,0,0,0,1,0
1430,7152,2013-04-05,1983,30,Adult,Master,Lower,Married,27100,1,0,1,64,12,0,13,2,0,10,37,1,0,3,4,7,0,0,0,0,0,0,0,1,0
1431,10033,2014-02-13,1973,41,Adult,2n Cycle,Lower,Divorced,31163,1,0,1,54,2,3,10,11,2,10,38,1,0,3,4,6,0,0,0,0,0,0,0,1,0
1432,9349,2013-12-19,1985,28,Adult,Graduation,Upper,Married,92533,0,0,0,84,693,21,118,110,147,42,1131,6,5,11,22,2,1,0,0,0,1,0,2,1,0
1433,274,2013-12-23,1973,40,Adult,Graduation,Lower,Single,34853,1,1,2,75,9,3,15,2,3,2,34,2,0,3,5,6,0,0,0,0,0,0,0,2,0
1434,3388,2013-10-30,1967,46,Adult,Graduation,Upper,Divorced,70844,1,1,2,16,129,26,67,3,67,2,294,6,1,5,12,7,0,0,0,0,0,0,0,5,0
1435,922,2013-05-04,1979,34,Adult,2n Cycle,Lower,Married,31086,1,1,2,79,16,2,11,3,0,16,48,1,1,2,4,8,0,0,1,0,0,0,1,2,0
1436,8588,2012-08-25,1961,51,Adult,Graduation,Middle,Married,60544,1,1,2,92,201,2,43,3,5,35,289,5,1,5,11,6,0,0,0,0,0,0,0,4,0
1437,2518,2013-01-25,1986,27,Adult,2n Cycle,Lower,Together,20491,0,0,0,16,5,4,5,4,2,10,30,0,1,2,3,7,0,0,0,0,0,0,0,1,0
1438,574,2014-04-23,1964,50,Adult,Graduation,Middle,Married,42523,0,0,0,96,14,36,11,3,26,35,125,1,1,4,6,2,0,0,0,0,0,0,0,1,0
1439,3220,2013-02-14,1983,30,Adult,Graduation,Middle,Married,39922,1,0,1,30,29,12,59,19,1,36,156,3,0,4,7,8,0,0,0,0,0,0,0,2,0
1440,5967,2013-07-18,1952,61,Old,Graduation,Lower,Together,33402,1,1,2,60,26,2,19,10,5,8,70,2,1,3,6,8,0,0,0,0,0,0,0,3,0
1441,1183,2013-09-21,1949,64,Old,Master,Middle,Married,36408,1,1,2,11,9,1,4,3,2,3,22,1,0,2,3,6,0,0,0,0,0,0,0,1,0
1442,6856,2012-09-03,1979,33,Adult,Graduation,Lower,Together,21645,1,0,1,75,14,0,23,4,5,19,65,3,0,3,6,9,0,0,0,0,0,1,1,3,0
1443,4530,2012-10-24,1948,64,Old,Master,Upper,Widow,78427,0,0,0,36,972,19,595,180,26,138,1930,3,7,10,20,3,1,0,0,0,0,1,2,3,0
1444,1553,2013-09-27,1946,67,Old,Graduation,Upper,Together,82657,0,0,0,71,966,168,672,246,105,126,2283,7,5,10,22,4,1,0,0,1,0,0,2,1,0
